Engine size in CC,Number of female owners,Type of fuel,Number of male owners,Manufacturer,Model,Price,Power (BHP) of the car,Total number of owners,Car Transmission,Gender unclassified
2755.571429,583,diesel,2273,Ssangyong,Musso,38.79428571,98.57142857,2956,4.428571429,100
1495.0,1282,petrol,1475,Daihatsu,Terios,26.19775,77.0,2876,4.625,119
1498.0,1138,petrol,1622,Honda,HR-V,32.723,96.0,2863,3.6,103
1559.181818,638,petrol,2077,Fiat,Regata,12.73581818,54.0,2799,4.6363636360000005,84
2979.0,333,petrol,2379,BMW,640i,114.87583329999998,235.0,2787,8.0,75
1985.0,517,petrol,2046,Saab,99,11.34,74.0,2687,4.0,124
1638.888889,421,petrol,2116,Lancia,Delta,29.043000000000003,105.07407409999999,2606,5.851851852,69
1568.0,516,petrol,2009,Lada,Niva,12.241,57.0,2600,5.0,75
1928.714286,233,petrol,2189,Rover,75,39.35238095,98.04761905,2518,5.0,96
1372.666667,1143,petrol,1117,Suzuki,Jimny,25.94322222,67.0,2351,4.777777778,91
1817.315789,729,petrol,1498,Mitsubishi,Space,23.16515789,82.15789474,2330,3.947368421,103
1994.0,235,petrol,1978,Rover,2000,17.182000000000002,74.0,2257,5.0,44
1275.0,488,petrol,1702,Morris,Marina,5.757999999999999,43.0,2218,4.0,28
1289.0,574,petrol,1553,Skoda,130,6.895,46.0,2180,5.0,53
1428.4,1008,petrol,1084,Mazda,Demio,14.7754,51.4,2174,4.8,82
1497.0,1118,petrol,964,Toyota,Paseo,15.764000000000001,66.0,2174,5.0,92
1998.0,332,petrol,1725,Triumph,TR7,13.137,93.5,2134,5.0,77
4957.0,207,petrol,1818,Porsche,928,110.0985,235.0,2118,5.0,93
1891.5882350000002,433,petrol,1576,Volkswagen,Bora,25.39952941,78.85294118,2118,4.647058824,109
1590.0,590,petrol,1299,Daihatsu,Applause,15.6985,73.0,1963,4.5,74
2309.0,312,petrol,1565,Audi,Cabriolet,43.9745,98.0,1940,4.5,63
1183.25,930,petrol,907,Daihatsu,Sirion,14.333375,59.875,1916,4.5625,79
1668.333333,504,petrol,1362,Datsun,Stanza,9.58,61.66666667,1915,4.5,49
3590.0,206,petrol,1641,Daimler,3.6,71.602,149.0,1904,4.0,57
2652.8,270,diesel,1503,Nissan,Laurel,18.6532,74.8,1818,4.6,45
989.0,864,petrol,858,Daihatsu,Move,12.924000000000001,43.0,1809,4.0,87
2309.340426,380,diesel,1263,Mercedes,Viano,57.22905851,120.42553190000001,1754,5.234042553,111
4395.0,110,petrol,1536,BMW,M550i,134.789,390.0,1698,8.0,52
1808.384615,285,petrol,1339,Lancia,Dedra,21.76576923,81.69230769,1675,5.0,51
2304.97561,250,diesel,1296,Land-Rover,Defender,108.74719509999998,207.6097561,1636,7.853658537,90
1487.5,312,petrol,1276,Morris,Ital,8.118,51.5,1618,4.0,30
2144.0,157,petrol,1400,Audi,Quattro,61.235,147.0,1601,5.0,44
5733.0,171,petrol,1361,Porsche,Carrera,646.605,450.0,1584,6.0,52
4988.0,141,petrol,1340,BMW,850i,111.993,220.0,1536,5.0,55
2995.0,81,petrol,1423,Lotus,Esprit,93.42433333,233.0,1534,5.0,30
1997.0,462,diesel,1003,Fiat,Strada,14.275,70.0,1512,5.0,47
2799.272727,181,petrol,1273,Lancia,Thema,50.143,155.5454545,1512,5.818181817999999,58
1590.0,525,petrol,884,Honda,CRX,28.735,100.66666670000001,1478,4.666666667,69
1986.766667,128,diesel,1236,Volvo,S80,50.94,138.2833333,1448,6.266666667000001,84
2981.0,108,petrol,1237,Audi,A8,116.545,230.0,1405,8.0,60
2011.5555559999998,215,petrol,989,Audi,TT,64.59222222,178.5555556,1273,6.777777778,69
3980.0,115,petrol,1069,Daimler,4,92.79799999999999,166.0,1235,4.0,51
1655.066667,213,petrol,941,Volkswagen,Santana,14.93453333,59.6,1198,4.333333333,44
1590.0,712,petrol,394,Suzuki,X-90,16.641,71.0,1147,4.5,41
1452.0,382,diesel,696,Citroen,Berlingo,27.4386,85.28,1118,6.34,40
5993.0,99,petrol,925,Daimler,Double,106.82,234.0,1089,4.0,65
1046.0,327,petrol,718,Skoda,105,4.626333333,34.0,1071,4.0,26
1418.4285710000001,297,petrol,733,Seat,Malaga,10.54685714,49.42857143,1054,5.0,24
1747.0,264,petrol,713,Fiat,Barchetta,28.295,96.0,1029,5.0,52
1594.0,249,petrol,730,Kia,Shuma,15.16166667,75.0,1007,4.666666667,28
932.6666667000002,396,petrol,538,Renault,4,6.587333332999999,22.33333333,1006,4.0,72
1603.117647,185,petrol,795,Opel,Ascona,15.11811765,61.76470588,1004,4.5882352939999995,24
1166.142857,781033,petrol,710871,Ford,Fiesta,18.53214286,68.57142857,1536099,5.714285714,44195
1650.2051279999998,490659,petrol,949263,Ford,Escort,16.20874359,63.56410256,1477745,4.461538462,37823
1836.5,123812,petrol,536947,Ford,Sierra,18.2955625,70.25,673419,4.875,12660
1994.0,178664,petrol,445497,Rover,2000,17.182000000000002,74.0,642748,5.0,18587
1537.406593,186914,petrol,285563,Volkswagen,Golf,31.24215385,89.46153846,496483,6.164835165,24006
1279.6956519999999,278748,petrol,189417,Nissan,Micra,20.3776087,67.95652174,486042,4.869565217,17877
1408.055556,207164,petrol,171011,Volkswagen,Polo,18.1925,60.96296296,395945,5.074074073999999,17770
1998.5,68280,petrol,313299,Ford,Mondeo,39.97375,130.25,391979,1.75,10400
1430.75,154594,petrol,149939,Peugeot,205,13.11525,50.875,317329,4.75,12796
1593.111111,81548,petrol,228614,Ford,Orion,15.40377778,60.11111111,316116,5.0,5954
1219.6538460000002,179402,petrol,114394,Renault,Clio,22.1,75.57692308,305265,5.615384615,11469
1995.7777780000001,78887,petrol,213172,BMW,320i,47.84837037,126.1111111,304328,6.444444444,12269
1773.0,46107,petrol,196371,Peugeot,405,20.43008333,69.875,249569,4.791666667,7091
1366.294118,146039,petrol,91014,Peugeot,106,12.35588235,53.88235294,246252,4.647058824,9199
1698.64,83474,petrol,139364,Peugeot,306,18.64264,67.0,232444,4.84,9606
1480.575,85457,petrol,114996,Honda,Civic,29.942625,106.225,209946,4.5,9493
2326.3589739999998,27173,petrol,178198,Ford,Granada,18.84548718,87.07692308,209038,4.076923077,3667
1677.949153,65322,petrol,109831,Toyota,Corolla,27.23911864,91.61016949,182237,3.033898305,7084
1242.0,98396,petrol,71404,Citroen,AX,10.83275,45.0,176032,5.0,6232
1642.875,53076,petrol,103721,Peugeot,309,14.350125,59.5,161660,4.875,4863
1337.714286,78466,petrol,72206,Fiat,Uno,11.28285714,49.28571429,156050,4.285714286,5378
1791.2307690000002,28896,petrol,113408,Toyota,Carina,17.44569231,68.26923077,147886,4.692307692,5582
1891.7,25423,petrol,101692,Nissan,Bluebird,14.4382,64.2,130420,4.9,3305
1933.021739,24210,petrol,100859,Nissan,Primera,26.51269565,93.58695652,129195,4.02173913,4126
1703.1538460000002,39740,petrol,81229,Citroen,ZX,16.05676923,67.0,126297,4.923076923,5328
1645.133333,35833,petrol,81833,Renault,19,16.29053333,57.86666667,121381,4.8,3715
1623.793103,42182,petrol,72363,Renault,Megane,26.449886699999997,87.31034483,119715,5.408866995,5170
2979.0,17548,petrol,94995,BMW,535i,93.71425,225.0,116983,8.0,4440
1683.607843,44234,petrol,62146,Mazda,323,17.34364706,70.92156863,110685,4.745098039,4305
1832.888889,28941,petrol,71332,Volvo,440,20.27896296,72.85185185,104980,4.1111111110000005,4707
2151.647059,21106,petrol,78250,Honda,Accord,39.39984314,117.70588240000001,104082,5.784313725,4726
1835.8461539999998,19807,petrol,77942,Volkswagen,Passat,46.06451282,125.43589740000002,102469,6.487179487000001,4720
1920.026316,16606,diesel,71948,Renault,Laguna,34.02059211,99.0,91296,5.552631579,2742
2425.428571,16559,diesel,65983,Land-Rover,Discovery,107.4521429,182.5714286,85971,8.0,3429
2247.333333,16186,petrol,65631,Audi,80,27.09825,91.75,84805,4.666666667,2988
1982.756098,13689,petrol,67250,Citroen,Xantia,24.84390244,84.92682927,84011,4.756097561,3072
1996.684211,16450,petrol,57420,Renault,21,20.35378947,67.68421053,76280,4.789473684,2410
1950.90625,13744,petrol,56745,Mazda,626,20.7195,81.375,72737,4.71875,2248
1095.777778,38143,petrol,28837,Fiat,Panda,10.42388889,52.44444444,69465,5.0,2485
1367.272727,34011,petrol,31647,Citroen,Saxo,12.32981818,53.81818182,67592,4.818181818,1934
2208.090909,13325,petrol,45608,Saab,900,37.00904545,114.68181820000001,62808,4.590909091,3875
1446.125,21646,diesel,36651,Fiat,Tipo,23.585,80.8125,60378,5.8125,2081
2284.1333329999998,11997,petrol,42572,Mercedes,190,36.64326667,88.73333333,57172,4.466666667,2603
1205.192982,24931,petrol,30348,Seat,Ibiza,19.93814035,76.31578947,57082,5.649122807,1803
2813.0,5793,petrol,46414,Jaguar,XJ,137.5695455,223.5454545,54116,8.0,1909
1596.92,10320,petrol,40261,Mercedes,CLA,46.5274,131.6,53475,7.04,2894
1196.0,31422,petrol,19140,Ford,Ka+,15.46,60.8,53192,5.0,2630
2336.52,6918,petrol,38540,Saab,9000,41.61600000000001,125.36,47999,4.6,2541
2043.820513,7009,petrol,38848,Peugeot,406,28.60820513,92.82051282,47615,4.756410256000001,1758
1518.0,13930,petrol,31791,Skoda,Felicia,11.370625,48.0,47252,5.0,1531
1847.6666670000002,15367,petrol,29121,Nissan,Almera,22.78208333,81.66666667,45992,4.916666667,1504
1289.0,13989,petrol,30176,Skoda,Favorit,7.863333333,44.0,45317,5.0,1152
899.0,27137,petrol,16296,Fiat,Cinquecento,7.712000000000001,29.0,45261,5.0,1828
1310.0,19489,petrol,22457,Suzuki,Vitara,26.803,85.71428571,43581,5.428571429,1635
2316.0,7007,petrol,30529,Volvo,940,30.236875,110.0,39657,4.5,2121
2598.818182,5904,petrol,31386,Mercedes,E,78.07322727,192.4,39425,7.672727273,2135
868.3333332999998,22846,petrol,14989,Rover,Mini,7.92,33.33333333,39258,4.0,1423
1479.0,14225,petrol,22426,Hyundai,Accent,14.293,75.4,37750,4.6,1099
1587.222222,9345,petrol,26114,Volkswagen,Jetta,31.30566667,96.92592593,36656,6.259259258999999,1197
1477.0,12581,petrol,22471,Renault,11,11.63114286,47.14285714,36096,4.428571429,1044
2349.08,5415,petrol,27781,Audi,100,37.32636,101.12,34408,4.76,1212
1861.8333329999998,8270,petrol,22886,Toyota,Celica,31.5255,109.66666670000001,32346,5.166666667,1190
1798.0,7470,petrol,23118,Renault,Espace,59.0,166.0,32239,7.0,1651
1615.333333,10550,petrol,20597,Fiat,Brava,17.22277778,70.0,32223,4.8888888889999995,1076
2294.764706,4973,petrol,24932,Volvo,850,36.38445588,125.70588240000001,31864,4.5,1959
1308.285714,17390,petrol,12788,Toyota,Starlet,11.389000000000001,53.0,31417,4.1428571430000005,1239
2283.112903,5352,petrol,23564,Audi,A4,57.92693548,149.7096774,30637,6.161290322999999,1721
2972.3076920000003,5519,petrol,23678,Mercedes,300,62.39565385,135.5,30597,4.384615385,1400
1977.259259,4853,petrol,24277,Renault,25,22.35277778,80.92592593,29881,4.222222222,751
1864.8,4466,petrol,23969,Ford,Capri,11.7129,69.0,28884,4.0,449
2521.0924370000002,4684,diesel,22994,Land-Rover,Range,107.6705126,196.3361345,28795,8.277310924,1117
1498.0,9525,petrol,18081,Daewoo,Nexia,12.47666667,58.66666667,28637,4.666666667,1031
2050.333333,8742,petrol,18656,Honda,Prelude,27.78966667,110.66666670000001,28563,4.666666667,1165
2521.0924370000002,4045,diesel,23639,Land-Rover,Range,107.6705126,196.3361345,28312,8.277310924,628
1794.0,8804,petrol,18195,Toyota,MR2,34.19,103.0,28024,6.0,1025
1750.615385,6730,petrol,19263,Volkswagen,Scirocco,33.70615385,120.1538462,26837,6.153846154,844
1741.0,6168,petrol,19341,Hyundai,Lantra,16.4455,78.0,26137,4.666666667,628
1824.4285710000001,6152,petrol,18879,Volvo,460,20.49710714,72.42857143,26121,4.1428571430000005,1090
1718.5714289999999,11374,petrol,12752,Mazda,MX-5,37.46857143,103.42857140000001,25823,5.857142857,1697
1180.5454550000002,12567,petrol,12208,Suzuki,Swift,19.08518182,68.90909091,25607,3.727272727,832
1372.4,6311,petrol,18446,Lada,Samara,10.9158,49.8,25268,5.0,511
1374.046512,12013,petrol,11735,Mitsubishi,Colt,17.03876744,73.48837209,24673,5.302325581,925
2261.193548,10994,petrol,12143,Toyota,RAV4,43.54851613,137.7741935,24459,1.35483871,1322
2998.0,2533,petrol,20238,BMW,740i,115.53299999999999,250.0,23652,8.0,881
1541.5,6721,petrol,15267,Honda,Concerto,16.67175,74.0,22980,4.5,992
2245.6,3470,petrol,17090,Toyota,Camry,30.0062,115.46666670000002,21353,3.2,793
2127.333333,3663,petrol,16509,Mitsubishi,Galant,25.08266667,93.6,20805,4.533333333,633
1855.0,5515,diesel,13885,Ford,Galaxy,53.78571429,124.8571429,20676,6.0,1276
1463.857143,8019,petrol,12012,Hyundai,Pony,10.32442857,54.35714286,20586,4.1428571430000005,555
1335.0,6312,petrol,12596,Triumph,Acclaim,6.050333332999999,52.0,19319,4.333333333,411
2458.909091,2031,petrol,15917,Ford,Scorpio,30.86290909,105.54545449999999,18461,4.454545455,513
1475.0,6822,petrol,10223,Volkswagen,Beetle,33.25025,112.75,17583,6.166666667,538
1324.0,8940,petrol,7946,Kia,Pride,9.358333333,47.0,17464,4.333333333,578
1817.315789,5216,petrol,10639,Mitsubishi,Space,23.16515789,82.15789474,16819,3.947368421,964
1759.1904760000002,3694,petrol,12630,Fiat,Tempra,17.91985714,64.47619048,16759,4.19047619,435
1466.307692,5636,petrol,9933,Fiat,Bravo,22.455,92.30769231,16127,6.0,558
2345.1,2031,petrol,13461,Citroen,XM,36.35965,110.5,16077,4.55,585
1974.0,4508,petrol,11029,Nissan,Prairie,21.406999999999996,72.0,16063,4.5,526
2239.666667,4049,petrol,10835,Toyota,Previa,43.08,105.0,15778,4.666666667,894
1607.25,3458,petrol,11371,Peugeot,305,12.61125,56.25,15291,4.5,462
2084.3793100000003,3499,petrol,9897,Subaru,Legacy,37.52210345,107.37931029999999,14539,3.8965517239999996,1143
2234.26087,3110,petrol,10642,Peugeot,505,20.65665217,67.0,14480,4.956521738999999,728
1764.0,2416,petrol,11332,Daewoo,Espero,16.80266667,71.0,14111,4.5,363
1507.5,4607,petrol,8889,Renault,9,11.49625,50.25,13869,4.75,373
2106.5,2545,petrol,9733,Volvo,S40,35.28132353,113.3529412,12956,5.176470588,678
1980.634146,2032,petrol,10455,Audi,Coupe,35.86943902,117.0243902,12905,5.585365854,418
1324.357143,2458,petrol,9894,Seat,Toledo,20.37,74.21428571,12676,5.642857143,324
2244.0,2933,petrol,9313,Ford,Probe,24.84,102.0,12630,5.0,384
2526.5,3050,petrol,8845,Ford,Maverick,29.151,89.0,12273,5.0,378
1773.7,2513,petrol,9299,Mitsubishi,Carisma,22.69,82.2,12242,4.8,430
1757.6,2835,petrol,8339,Subaru,Impreza,30.5976,97.6,12015,1.8,841
1908.1666670000002,3433,petrol,7783,Nissan,Serena,22.95383333,67.33333333,11710,5.0,494
1921.46789,3027,petrol,7968,Volvo,V40,35.81481651,117.43119270000001,11687,6.293577982,692
998.0,5864,petrol,4961,Subaru,Justy,11.745,51.0,11604,5.0,779
2083.523077,3584,diesel,7312,Land-Rover,Freelander,43.86363077,105.1692308,11508,5.292307692,612
1743.4418600000001,3583,petrol,7498,Citroen,Xsara,22.36209302,72.58139535,11494,4.88372093,413
1506.5,4097,petrol,6953,Daewoo,Lanos,13.24516667,66.66666667,11476,4.833333333,426
1182.4,4330,petrol,6702,Suzuki,SJ,8.4656,41.4,11393,4.6,361
2697.368421,2498,diesel,7993,Nissan,Terrano,37.01736842,97.57894737,10848,4.736842105,357
1520.952381,3268,petrol,6972,Datsun,Sunny,11.81928571,56.85714286,10466,4.619047619,226
1873.261538,1622,petrol,8412,Toyota,Avensis,37.31523077,103.6769231,10411,4.323076923,377
1424.666667,3392,petrol,5863,Audi,A3,36.21929825,94.33333333,9880,6.473684211,625
1709.5384620000002,3017,petrol,6450,Mitsubishi,Lancer,23.01661538,90.88461538,9796,4.730769231,329
3005.4,905,petrol,8435,Porsche,911,158.7922667,293.53333330000004,9697,7.466666667,357
2181.2,1628,petrol,7733,Audi,90,28.379,91.6,9651,4.6,290
1932.1538460000002,1937,petrol,7165,Volkswagen,Vento,18.16715385,70.30769231,9579,4.692307692,477
2790.454545,1177,diesel,7881,Audi,A6,82.06090909,199.7272727,9569,7.727272727000001,511
1549.8,2768,petrol,6395,Honda,Integra,17.5296,78.4,9515,4.6,352
1431.333333,5414,petrol,3598,Mazda,121,13.190999999999999,51.33333333,9413,5.0,401
2998.0,1306,petrol,7459,Toyota,Supra,81.295,250.0,8992,8.0,227
935.625,3818,petrol,4708,Ford,Puma,30.3775,94.0625,8981,6.3125,455
1721.5,3995,petrol,4378,Mazda,MX-3,22.127,83.0,8835,5.0,462
1762.75,1591,petrol,6969,Opel,Manta,11.9845625,69.0,8723,4.0,163
1363.5,2780,petrol,5623,Suzuki,Baleno,17.587,73.08333333,8643,4.083333333,240
2734.5,1418,petrol,6857,Porsche,944,59.4905,137.5,8593,5.0,318
1854.2,2154,diesel,5576,Volkswagen,Sharan,45.6995,114.0,8337,6.0,607
1655.741935,2279,petrol,5723,Seat,Cordoba,17.31241935,66.35483871,8225,4.967741935,223
903.0,4801,petrol,3029,Seat,Marbella,6.494,30.0,8081,5.0,251
1631.5,3904,petrol,3937,Peugeot,206,20.03375,71.33333333,7977,4.833333333,136
469.6,2367,petrol,5360,Skoda,120,3.3322,15.6,7886,4.6,159
1781.0,1366,petrol,6062,Volkswagen,Corrado,35.34,118.0,7803,5.0,375
2234.4,2680,petrol,4447,BMW,Z3,39.7374,115.0,7568,4.6,441
2211.071429,881,petrol,6209,Renault,Safrane,31.79107143,104.1428571,7361,4.571428571,271
1971.163636,1162,diesel,5614,Volvo,V70,50.96109091,135.2909091,7216,6.181818182000001,440
2634.222222,956,petrol,5574,Volvo,960,40.7645,133.3333333,6887,4.333333333,357
1849.5454550000002,1412,petrol,5271,Renault,18,12.84981818,57.36363636,6828,4.6363636360000005,145
1351.0,1349,petrol,4995,Alfa-Romeo,33,13.818,66.0,6556,5.0,212
2367.181818,840,petrol,5311,Peugeot,605,35.25972727,104.6363636,6397,4.727272727,246
1995.0,1454,petrol,4359,Chrysler,Neon,19.71783333,98.0,6035,4.0,222
1350.0,2313,petrol,3471,Datsun,Cherry,8.400222222,44.55555556,5927,4.333333333,143
1597.0,1008,petrol,4508,Hyundai,Stellar,11.263,55.0,5630,4.5,114
2652.375,627,petrol,4749,Alfa-Romeo,164,38.39725,131.0,5602,4.75,226
1836.875,1186,petrol,4260,Fiat,Marea,20.1241875,79.875,5594,4.875,148
1936.6,920,petrol,4399,Mazda,Xedos,28.9602,100.8,5566,4.4,247
2116.0,793,petrol,4300,Hyundai,Sonata,31.7425,119.66666670000001,5227,4.833333333,134
1594.0,1426,petrol,3621,Kia,Mentor,14.76166667,75.0,5203,4.666666667,156
996.0,3086,petrol,1924,Suzuki,Alto,9.5628,50.0,5186,4.6,176
2953.588235,869,diesel,4172,Nissan,Patrol,38.48247059,90.94117647,5180,4.882352941000001,139
1347.666667,1606,petrol,3192,Toyota,Tercel,9.999666667,49.33333333,4965,4.333333333,167
652.0,2796,petrol,1978,Fiat,126,3.781,18.0,4922,4.0,148
1206.0,1079,petrol,3732,Nissan,Silvia,21.01833333,66.0,4921,4.666666667,110
1962.0588239999997,882,diesel,3917,Fiat,Croma,34.33029412,105.0,4901,5.5882352939999995,102
1559.181818,1162,petrol,3579,Fiat,Regata,12.73581818,54.0,4876,4.6363636360000005,135
5000.0,578,petrol,4037,Jaguar,XK,145.6466667,283.0,4834,6.0,219
3999.0,498,petrol,4074,BMW,M3,135.1055,309.0,4706,6.5,134
3358.666667,551,petrol,3845,Honda,Legend,69.39699999999999,173.0,4599,5.0,203
1518.6785710000001,1482,petrol,2911,Opel,Kadett,13.31085714,53.33928571,4508,4.089285714,115
2748.333333,1409,petrol,2574,Mercedes,SLK,61.86283333,184.16666669999998,4250,6.833333333,267
1384.0,2058,petrol,1849,Seat,Arosa,13.70454545,47.45454545,4056,4.818181818,149
6208.0,898,petrol,2800,Mercedes,SLS,264.675,420.0,3844,7.0,146
2555.285714,485,petrol,3170,Nissan,Maxima,34.10357143,121.8571429,3832,4.571428571,177
2222.7105260000003,337,diesel,3231,Mercedes,Sprinter,43.06842105,104.20175440000001,3805,6.254385965,237
2328.333333,901,petrol,2682,Mazda,MX-6,30.92666667,110.33333329999999,3753,4.666666667,170
1108.0,2098,petrol,1507,Fiat,Seicento,8.17,40.0,3706,5.0,101
1746.9444440000002,806,petrol,2596,Seat,Alhambra,49.82277778,115.83333329999999,3654,6.0,252
1289.0,1015,petrol,2543,Skoda,130,6.895,46.0,3629,5.0,71
1998.0,1008,petrol,2416,Toyota,Picnic,25.29875,94.0,3623,4.5,199
1985.0,704,petrol,2698,Saab,99,11.34,74.0,3546,4.0,144
1963.6666670000002,787,petrol,2437,Saab,9-3X,49.28583333,145.0,3460,6.0,236
2309.0,1264,petrol,1994,Audi,Cabriolet,43.9745,98.0,3409,4.5,151
2016.7777780000001,433,petrol,2827,Alfa-Romeo,155,23.90933333,100.66666670000001,3372,5.0,112
1668.333333,869,petrol,2395,Datsun,Stanza,9.58,61.66666667,3348,4.5,84
1325.0,1398,petrol,1781,Suzuki,Samurai,12.25,43.0,3295,5.0,116
1997.142857,790,diesel,2256,Peugeot,806,29.57028571,84.0,3239,5.0,193
1638.888889,590,petrol,2567,Lancia,Delta,29.043000000000003,105.07407409999999,3234,5.851851852,77
1998.0,447,petrol,2648,Daewoo,Leganza,23.245,98.0,3185,4.5,90
1090.4,1256,petrol,1809,Suzuki,Wagon,9.8628,50.0,3163,5.0,98
1275.0,738,petrol,2378,Morris,Marina,5.757999999999999,43.0,3157,4.0,41
1568.0,636,petrol,2374,Lada,Niva,12.241,57.0,3096,5.0,86
2979.0,364,petrol,2630,BMW,640i,114.87583329999998,235.0,3094,8.0,100
1696.4285710000001,777,petrol,2153,Alfa-Romeo,146,18.19842857,87.71428571,3071,5.0,141
1634.2,944,diesel,2005,Kia,Sportage,43.97,115.3,3041,6.6,92
2019.75,969,petrol,1879,Fiat,Ulysse,36.70125,91.75,2978,4.875,130
3041.0,596,petrol,2159,Mercedes,CLK,72.79589474,166.3157895,2877,6.210526316,122
1994.0,279,petrol,2475,Rover,2000,17.182000000000002,74.0,2807,5.0,53
2696.5,655,petrol,1908,Alfa-Romeo,Spider,55.2,163.5,2726,6.0,163
1696.4285710000001,749,petrol,1810,Alfa-Romeo,145,17.42714286,87.71428571,2707,5.0,148
2755.571429,530,diesel,2057,Ssangyong,Musso,38.79428571,98.57142857,2688,4.428571429,101
1487.5,539,petrol,2102,Morris,Ital,8.118,51.5,2686,4.0,45
2254.0,767,petrol,1740,Honda,Shuttle,30.081,110.0,2655,4.0,148
2309.0,434,petrol,2145,Audi,Cabriolet,43.9745,98.0,2646,4.5,67
1997.0,825,diesel,1603,Fiat,Strada,14.275,70.0,2487,5.0,59
1730.0,191,petrol,2084,Lotus,Elise,53.792,134.33333330000002,2382,6.0,107
2031.469388,173,petrol,2041,Saab,09-May,52.95719388,146.122449,2365,5.653061224,151
1998.0,371,petrol,1815,Triumph,TR7,13.137,93.5,2266,5.0,80
3071.0,358,petrol,1761,Porsche,Boxster,83.50125,213.5,2221,6.5,102
2652.8,327,diesel,1837,Nissan,Laurel,18.6532,74.8,2212,4.6,48
1817.315789,662,petrol,1444,Mitsubishi,Space,23.16515789,82.15789474,2206,3.947368421,100
4957.0,230,petrol,1846,Porsche,928,110.0985,235.0,2164,5.0,88
1497.0,1069,petrol,971,Toyota,Paseo,15.764000000000001,66.0,2131,5.0,91
2081.375,286,petrol,1770,Alfa-Romeo,156,32.898125,116.29166670000001,2120,5.333333333,64
1699.119048,844,petrol,1129,Mercedes,A,31.104511900000002,93.01190476,2056,4.5476190480000005,83
2344.0,221,petrol,1697,Volvo,S70,36.90769355,126.14516129999998,2031,4.5,113
1590.0,593,petrol,1357,Daihatsu,Applause,15.6985,73.0,2015,4.5,65
3590.0,228,petrol,1698,Daimler,3.6,71.602,149.0,1990,4.0,64
1497.169492,584,petrol,1291,Ford,Focus,30.61932203,94.03389831,1951,5.966101695,76
1808.384615,310,petrol,1450,Lancia,Dedra,21.76576923,81.69230769,1827,5.0,67
1136.692308,275,petrol,1444,Skoda,Octavia,30.65053846,95.0,1781,6.346153846,62
2799.272727,227,petrol,1489,Lancia,Thema,50.143,155.5454545,1773,5.818181817999999,57
1655.066667,316,petrol,1398,Volkswagen,Santana,14.93453333,59.6,1761,4.333333333,47
